Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-07-27,45.12519454956055,46.11994466092427,44.91726856844206,46.07268892000561,96096000
2018-07-30,44.872371673583984,45.41345654475376,44.67389541034647,45.342571134917016,84118000
2018-07-31,44.962154388427734,45.39927805746233,44.73768693894303,44.96451951871993,157492000
2018-08-01,47.61087417602539,47.67230626412179,46.62085095500786,47.05088638782584,271742800
2018-08-02,49.00258255004883,49.23650330826546,47.33915686331954,47.39350077892811,249616000
2018-08-03,49.14434814453125,49.32155983804991,48.55127736944488,48.91751559045967,133789600
2018-08-06,49.399539947509766,49.442069028994545,48.92697536897696,49.14671616741155,101701600
2018-08-07,48.93641662597656,49.501131055617776,48.85371639685774,49.458601981475056,102349600
2018-08-08,48.96949768066406,49.101815167499936,48.32444812964864,48.68595969381847,90102000
2018-08-09,49.35464096069336,49.56729355830663,48.95768487833233,49.508222991705026,93970400
2018-08-10,49.207637786865234,49.57990373485978,49.00372221427533,49.16732935737988,98444800
2018-08-13,49.52535629272461,50.01854743640567,49.247936952783796,49.62968567554519,103563600
2018-08-14,49.73401641845703,49.92607568843563,49.380719838430274,49.83123276583713,82992000
2018-08-15,49.85020065307617,49.968756111957894,49.397317931821874,49.60834650391032,115230400
2018-08-16,50.58051300048828,50.69669505828396,50.14185626620628,50.20824704723987,114001600
2018-08-17,51.59059143066406,51.678321308233336,50.54256165890498,50.60895242323178,141708000
2018-08-20,51.087921142578125,51.96997044895426,51.00493087218621,51.7138938355704,121150800
2018-08-21,50.98833465576172,51.49812534467867,50.74885391021264,51.405652223325475,104639200
2018-08-22,50.99070358276367,51.30131830611395,50.70379778037172,50.765448934519426,76072400
2018-08-23,51.09503173828125,51.464924182181704,50.88400317128546,50.89585582246721,75532800
2018-08-24,51.25389099121094,51.429350734755836,51.00492383242352,51.35822036198091,73905600
2018-08-27,51.675960540771484,51.86565002261064,51.294211770104596,51.48864086592092,82100400
2018-08-28,52.0932731628418,52.29244548552432,51.908326917775774,51.9296660342005,91107200
2018-08-29,52.87099075317383,52.99191963522178,52.024506668965344,52.19996643032836,109019200
2018-08-30,53.35707473754883,54.122942063554966,52.733471805257224,52.93501755221845,195175200
2018-08-31,53.97355651855469,54.267571725521584,53.587064585238195,53.70798984442375,173360400
2018-09-04,54.14665603637695,54.3410851316682,53.73645511085106,54.15851230733975,109560400
2018-09-05,53.79335021972656,54.45726148177648,53.373666520045,54.296027801949165,133332000
2018-09-06,52.899452209472656,53.90717370539204,52.4726517934781,53.64160699209219,137160000
2018-09-07,52.472652435302734,53.437692092413734,52.332757847190166,52.603064177622024,150479200
2018-09-10,51.76842498779297,52.603056397161126,51.32739855410685,52.38965440910474,158066000
2018-09-11,53.0772819519043,53.18398114443549,51.3487412844018,51.69255140168033,142996000
2018-09-12,52.4181022644043,53.34994625568503,52.12645328656204,53.33572018223415,197114800
2018-09-13,53.684288024902344,54.14428382079878,52.773782896668074,52.999037562836996,166825600
2018-09-14,53.07490539550781,53.78623812777864,52.76192087468184,53.52778810337966,127997200
2018-09-17,51.66173553466797,52.863886183544494,51.51709770879258,52.67419669776966,148780400
2018-09-18,51.747093200683594,52.603063844637035,51.48152648581652,51.640390382535884,126286800
2018-09-19,51.77791213989258,52.07430079960809,51.049983473004616,51.808737718271196,108495200
2018-09-20,52.1715202331543,52.70501985218735,51.962861446608656,52.22131512286209,106435200
2018-09-21,51.60955810546875,52.48686769049842,51.5218246143482,52.34934293768456,384986800
2018-09-24,52.351715087890625,52.46315750260787,51.365336473451706,51.41038812425552,110773600
2018-09-25,52.68368148803711,52.83306254126769,52.09327393205397,52.10513020291806,98217600
2018-09-26,52.26398849487305,53.05356829176948,52.10749441951869,52.40151326248517,95938800
2018-09-27,53.338104248046875,53.691400844636,53.003776960471846,53.070171351034034,120724800
2018-09-28,53.525413513183594,53.549122431325195,53.11758249368757,53.30015527367558,91717600
2018-10-01,53.885833740234375,54.397994265747464,53.67006552324894,54.04944087627544,94403200
2018-10-02,54.36478805541992,54.53550819660784,53.73644560384303,53.883453207300576,99152800
2018-10-03,55.02633285522461,55.35828669549664,54.48334682317725,54.54736778452454,114619200
2018-10-04,54.058921813964844,55.09272560546877,53.760159728945304,54.720459711603354,128168000
2018-10-05,53.181602478027344,54.158501851959784,52.301923060010964,54.051802669944955,134322000
2018-10-08,53.058311462402344,53.30253542001235,52.21182374324933,52.68841900691634,118655600
2018-10-09,53.79335021972656,53.88819675317672,52.69789898906064,53.02748300449618,107564000
2018-10-10,51.30131912231445,53.670058530674225,51.22781531553088,53.45902995525262,167962400
2018-10-11,50.84843826293945,52.04584918417597,50.34339444181971,50.86503776470746,212497600
2018-10-12,52.664703369140625,52.84727977943593,51.415127884018034,52.263985359932555,161351600
2018-10-15,51.53843307495117,52.59831924587156,51.51709395908651,52.43945535328062,123164000
2018-10-16,52.67418670654297,52.87336261874121,51.39615905856207,51.91068929418811,116736000
2018-10-17,52.44656753540039,52.790377662588455,52.007910864764305,52.7097608141769,91541600
2018-10-18,51.220699310302734,52.1027521766626,50.50462335577934,51.6569825122801,130325200
2018-10-19,52.00080871582031,52.463174405623775,51.55503891332956,51.70441998927624,132314800
2018-10-22,52.318519592285156,52.96109173493929,51.91306197198214,52.11460406984393,115168400
2018-10-23,52.81170654296875,52.93500521654252,50.90770642081462,51.17564287934272,155071200
2018-10-24,51.00019454956055,53.16738853808366,50.86978280043189,52.78090014088099,163702000
2018-10-25,52.116981506347656,52.49161719818466,51.39379246887828,51.621420546484835,119423200
2018-10-26,51.28709411621094,52.20945547540686,50.426380295404556,51.192247574812846,189033600
2018-10-29,50.324424743652344,52.09090043654111,48.86619036324804,51.972344972346896,183742000
2018-10-30,50.57575607299805,51.02152210808481,49.620199428271974,50.06596546335874,146640000
2018-10-31,51.894100189208984,52.27110571342019,51.362970384025495,51.424621543624724,153435600
2018-11-01,52.690792083740234,52.72398746980492,51.408021061480326,51.93915085654104,233292800
2018-11-02,49.195777893066406,50.658751990668875,48.70969973184057,49.68659928624311,365314800
2018-11-05,47.7991943359375,48.46310570278856,46.98827534156456,48.4417665861533,264654800
2018-11-06,48.31609344482422,48.54134809644701,47.82290229437271,47.87743679322284,127531600
2018-11-07,49.781436920166016,49.80751926608168,48.401453247422836,48.83773647180707,133697600
2018-11-08,49.60773468017578,49.99557146212956,49.19372092137351,49.962260260661466,101450400
2018-11-09,48.65123748779297,49.017660819557825,48.12301424738208,48.908211250477976,137463200
2018-11-12,46.200469970703125,47.55196113045554,46.11005227310484,47.34971216392766,204542000
2018-11-13,45.738868713378906,46.91666232300983,45.553277169104916,45.59610794197945,187531600
2018-11-14,44.446861267089844,46.274225096940185,44.23985254198161,46.13622049041776,243204000
2018-11-15,45.54376220703125,45.67700704876969,44.47065835463488,44.825187661199365,185915200
2018-11-16,46.04818344116211,46.39081505897768,45.0797767733839,45.327230924778966,147713200
2018-11-19,44.22319412231445,45.37481414221618,44.01618904953654,45.20825812787483,167701200
2018-11-20,42.110313415527344,43.17865753982973,41.7605438730966,42.44104746094793,271300800
2018-11-21,42.06272506713867,42.89313089673163,42.00800028423962,42.76464220391683,124496800
2018-11-23,40.99437713623047,42.01989398446868,40.94917192107717,41.624915640839525,94496000
2018-11-26,41.54876708984375,41.627287131082504,40.511356398419196,41.45835304319055,179994000
2018-11-27,41.4583625793457,41.58446956319541,40.65888990269772,40.808788533497605,165549600
2018-11-28,43.05255126953125,43.13582748586344,41.62253993940129,42.05082955267357,184250000
2018-11-29,42.721805572509766,43.49510474126908,42.28161843957183,43.461793537686944,167080000
2018-11-30,42.49100875854492,42.907400653298076,42.12220378277658,42.89788109111159,158126000
2018-12-03,43.97574996948242,44.00430139823407,43.11679272492388,43.89009205257784,163210000
2018-12-04,42.04132080078125,43.39756844894114,41.94138714572215,43.054936699795384,165377200
2018-12-06,41.57256317138672,41.58683888268102,40.54942817105812,40.86826449212714,172393600
2018-12-07,40.0902214050293,41.517851060130326,40.04501255171377,41.27991278428015,169126400
2018-12-10,40.35432815551758,40.470915572966724,38.862454329799945,39.25981076673073,248104000
2018-12-11,40.12352752685547,40.875409623836234,39.73568702462761,40.84448012074256,189126800
2018-12-12,40.235355377197266,40.906339285051075,40.216319883482726,40.544672165773235,142510800
2018-12-13,40.675540924072266,41.06100333718601,40.34242884424496,40.5660913681216,127594400
2018-12-14,39.3740234375,40.23060265163264,39.32643651019259,40.211567154579704,162814800
2018-12-17,39.00758361816406,40.05689180435629,38.71967683905697,39.366868942741405,177151600
2018-12-18,39.5144157409668,39.86180363035002,39.114677503795946,39.35023773091361,135366000
2018-12-19,38.281890869140625,39.84276545172871,37.85360122619874,39.49775566153807,196189200
2018-12-20,37.315860748291016,38.572174571532805,36.95181547170675,38.16529851677097,259092000
2018-12-21,35.86443328857422,37.632316466814686,35.602703378224795,37.32299599944741,382978400
2018-12-24,34.93648147583008,36.05955055678485,34.879374976058514,35.250558147947736,148676800
2018-12-26,37.396751403808594,37.41102711679266,34.9102976111204,35.28624045251434,234330000
2018-12-27,37.154056549072266,37.30158073396154,35.7073951737711,37.08029627195242,212468400
2018-12-28,37.173091888427734,37.71797251566736,36.773357369983444,37.475274483383565,169165600
2018-12-31,37.532379150390625,37.91783793600413,37.23257464544732,37.72034876183257,140014000
2019-01-02,37.575191497802734,37.79647586103184,36.69719916009471,36.85423920746401,148158800
2019-01-03,33.83243942260742,34.6723611316717,33.787230575440596,34.258347280967,365248800
2019-01-04,35.276729583740234,35.34573372103441,34.215526843041836,34.38922077823549,234428400
2019-01-07,35.198211669921875,35.41235832253216,34.71519720185537,35.381425181114466,219111200
2019-01-08,35.86919021606445,36.1237858793811,35.33858894951646,35.58604312532892,164101200
2019-01-09,36.478309631347656,36.76859456375998,35.60269868355585,35.997673387913416,180396400
2019-01-10,36.594905853271484,36.6353549226105,35.89536677383828,36.285585382893906,143122800
2019-01-11,36.23561477661133,36.57110858307444,36.05002323062101,36.37600110449598,108092800
2019-01-14,35.690738677978516,35.99292128203398,35.505147127305,35.892987649413605,129756800
2019-01-15,36.42121505737305,36.4973534206971,35.70264041950483,35.75498713269954,114843600
2019-01-16,36.866146087646484,37.08980858139617,36.404545388741624,36.423580880831906,122278800
2019-01-17,37.085060119628906,37.513349745758426,36.466419145147384,36.69008170716224,119284800
2019-01-18,37.31346893310547,37.56568283518738,37.11359809295588,37.47526516061134,135004000
2019-01-22,36.4759407043457,37.29206729904574,36.31414077866992,37.21592893393081,121576000
2019-01-23,36.62345886230469,36.913743848335805,36.09523560120871,36.67818364898762,92522400
2019-01-24,36.33317184448242,36.756701659961614,36.10475314635756,36.66866566491867,101766000
2019-01-25,37.537132263183594,37.625171873385156,36.71862783649916,36.99463341228096,134142000
2019-01-28,37.189754486083984,37.19689234414636,36.56159756204397,37.06840363772336,104768400
2019-01-29,36.804290771484375,37.62518072781439,36.66866784216678,37.1778556073389,166348800
2019-01-30,39.319297790527344,39.53344077404036,38.12484669885647,38.84342126658753,244439200
2019-01-31,39.602447509765625,40.21156891959634,39.15512238601182,39.52392744246948,162958400
2019-02-01,39.6214714050293,40.20679736343197,39.48108510304344,39.726164797432745,130672400
2019-02-04,40.74692153930664,40.844477084128826,39.80230648382668,39.83323961527012,125982000
2019-02-05,41.444095611572266,41.65824228197587,41.00867167278475,41.13001891122463,144406400
2019-02-06,41.4583625793457,41.77482089204486,41.127628552346515,41.55591450394574,112958400
2019-02-07,40.67315673828125,41.38697134265783,40.530392365146405,41.02054447924784,126966800
2019-02-08,40.72095489501953,40.78069457288458,40.2454257465744,40.38163396229257,95280000
2019-02-11,40.48677444458008,40.91212432348893,40.44376362488432,40.87389005294555,83973600
2019-02-12,40.83565139770508,40.861937000103666,40.55128996618045,40.64687563227546,89134000
2019-02-13,40.665992736816406,41.21559851553818,40.603864782993156,40.95513438892217,89960800
2019-02-14,40.814151763916016,40.92407073769949,40.474830805272624,40.553687623623816,87342800
2019-02-15,40.72334671020508,41.02921359577018,40.563244797153104,40.921682895507914,98507200
2019-02-19,40.84519577026367,40.96706700184567,40.5010984152007,40.55366960407544,75891200
2019-02-20,41.108070373535156,41.4163291796934,40.85955489659674,40.90734591375172,104457600
2019-02-21,40.87628173828125,41.18931710625614,40.69467440737777,41.05311251963379,68998800
2019-02-22,41.33269119262695,41.339859662720514,40.95274769278512,41.000538708815775,75652800
2019-02-25,41.633766174316406,42.02565822958237,41.56685804143342,41.61704096420555,87493600
2019-02-26,41.65768051147461,41.88947079727379,41.380487478486955,41.50952724904592,68280800
2019-02-27,41.786720275878906,41.81778608376061,41.27534863761778,41.390051476155634,111341600
2019-02-28,41.375701904296875,41.79627159518977,41.320742418317295,41.65528682209308,112861600
2019-03-01,41.81060028076172,41.853611092718346,41.31356579179362,41.6457182091545,103544800
2019-03-04,42.020896911621094,42.47491707019806,41.57165330268141,41.982662637196206,109744800
2019-03-05,41.94443130493164,42.05674221504453,41.70786081733233,42.04240527268482,78949600
2019-03-06,41.70307540893555,41.934865651105085,41.5644789185296,41.73891775722132,83241600
2019-03-07,41.22038269042969,41.68396322987974,41.10568351605907,41.54775499776006,99185600
2019-03-08,41.318355560302734,41.356589832825826,40.50350540248133,40.69945331449648,95997600
2019-03-11,42.749717712402344,42.80228892761929,41.90141709077292,41.934871168981786,128044000
2019-03-12,43.23002624511719,43.650592312120786,42.862027746045676,43.01257291804957,129870400
2019-03-13,43.421199798583984,43.80114336864438,43.232420327975866,43.55023593033642,124130000
2019-03-14,43.90388488769531,43.99230209409539,43.6243036210394,43.94450743281071,94318000
2019-03-15,44.47499084472656,44.764132468050896,43.906271633916674,44.171515929415094,156171600
2019-03-18,44.929019927978516,45.01743348832118,44.39613935267995,44.39853127348104,104879200
2019-03-19,44.572959899902344,45.160799825535065,44.427194967065525,45.00786642438003,126585600
2019-03-20,44.96248245239258,45.28029804989774,44.14285198593792,44.50129013626716,124140800
2019-03-21,46.61845397949219,46.914764093298665,45.356752279123555,45.40693521269051,204136800
2019-03-22,45.65306091308594,47.23974655431228,45.58854104236857,46.67819214407311,169630800
2019-03-25,45.101070404052734,45.87529432805428,44.58969888594255,45.76298343726282,175381200
2019-03-26,44.635093688964844,46.0903549339732,44.106997007157496,45.79882503010239,199202000
2019-03-27,45.036556243896484,45.34481142938426,44.57775587798241,45.10346440270346,119393600
2019-03-28,45.09629440307617,45.29701887269252,44.81193291467582,45.151253893185654,83121600
2019-03-29,45.39020919799805,45.42127499911637,45.053276519812606,45.361535317717,94256000
2019-04-01,45.69847106933594,45.80360985284444,45.015048922315,45.794053107514955,111448000
2019-04-02,46.3627815246582,46.46792396673643,45.65307368685165,45.66263043330355,91062800
2019-04-03,46.68058395385742,46.95538500302052,46.154871891809094,46.17876922052781,93087200
2019-04-04,46.7618408203125,46.924331028637695,46.15249524665033,46.54677574631455,76457200
2019-04-05,47.074867248535156,47.098764578723184,46.81917967116176,46.94343922494232,74106400
2019-04-08,47.815635681152344,47.84669783165232,46.917148666525804,46.93626579941363,103526800
2019-04-09,47.67226028442383,48.47277338177323,47.60774041497689,47.868208167106985,143072800
2019-04-10,47.93989562988281,47.968573154749954,47.35683578926549,47.47631514525361,86781200
2019-04-11,47.540836334228516,48.03070243658207,47.418968700387076,47.99486008728185,83603200
2019-04-12,47.52170944213867,47.825187973380146,46.886082152322736,47.600566240629135,111042800
2019-04-15,47.60775375366211,47.75591066746627,47.31622376851955,47.45243201482349,70146400
2019-04-16,47.61252212524414,48.119113414692066,47.447640034865586,47.66270505779345,102785600
2019-04-17,48.53969192504883,48.599431612389765,47.45959735698276,47.681827243704895,115627200
2019-04-18,48.7141227722168,48.78341919378796,48.39391897587181,48.53729201415646,96783200
2019-04-22,48.874229431152344,48.97220338690037,48.35090922181928,48.468000313778205,77758000
2019-04-23,49.57915496826172,49.64367484459723,48.7236822999395,48.85033013179243,93292000
2019-04-24,49.50269317626953,49.81811681526818,49.4764075691679,49.55048419475769,70162400
2019-04-25,49.05344009399414,49.646056630323095,49.015205828109615,49.42382679653234,74172800
2019-04-26,48.81927490234375,48.9865453034038,48.29834291478956,48.96264796915753,74596400
2019-04-29,48.893348693847656,49.21833273112545,48.71412963607433,48.84316575333386,88818800
2019-04-30,47.95185470581055,48.604211110200524,47.5790796175877,48.52296600558198,186139600
2019-05-01,50.30558776855469,51.45019836505876,49.9973289961733,50.15265434268361,259309200
2019-05-02,49.97821807861328,50.814573652985054,49.73448279364687,50.14310018952764,127985200
2019-05-03,50.599510192871094,50.62101560310211,50.236291908679384,50.39400554281509,83569600
2019-05-06,49.8181037902832,49.904129059558905,48.62809060381931,48.81686635366931,129772400
2019-05-07,48.475162506103516,49.56481360545872,47.9900766320153,49.19681880816507,155054800
2019-05-08,48.48472213745117,49.06778198932402,48.209921071861906,48.24576342086202,105358000
2019-05-09,47.96379852294922,48.19319687117108,46.993626623189535,47.88732997606126,139634400
2019-05-10,47.2993278503418,47.699928903019405,46.24146450186388,47.356900113901595,164834800
2019-05-13,44.55032730102539,45.45227100568075,43.86187575578173,45.02768781937873,229722400
2019-05-14,45.25555419921875,45.50502664496142,44.475947773413296,44.71582667366113,146118800
2019-05-15,45.797691345214844,45.996791324468816,44.622285886295614,44.68225562726624,106178800
2019-05-16,45.596195220947266,46.1695058149003,45.2987439793821,45.555416235132,132125600
2019-05-17,45.337120056152344,45.79288858202996,44.79978990816282,44.84056888908769,131516400
2019-05-20,43.9194450378418,44.22169491907716,43.245385636456646,44.02259491072367,154449200
2019-05-21,44.76140594482422,45.09723495377961,44.305633820942845,44.430371878666996,113459200
2019-05-22,43.84506607055664,44.54791316726557,43.78989494714465,44.29603958434583,118994400
2019-05-23,43.096656799316406,43.30774780477371,42.6528792389541,43.130239708838886,146118800
2019-05-24,42.93113708496094,43.69155293690162,42.84717798618397,43.22618717622051,94858800
2019-05-28,42.75361251831055,43.31972683159478,42.67685317868049,42.91912953409766,111792800
2019-05-29,42.549720764160156,43.02228249343371,42.21868670845787,42.31943540796257,113924800
2019-05-30,42.770416259765625,42.993501919781856,42.37941241147571,42.68645716562878,84873600
2019-05-31,41.99561309814453,42.69605925236911,41.976422341284085,42.27386992196449,108174400
2019-06-03,41.571022033691406,42.67926159185684,40.84418912083457,42.12274434101084,161584400
2019-06-04,43.09185791015625,43.13743549997744,41.863678758296096,42.08436697087955,123872000
2019-06-05,43.787498474121094,44.375204783547744,43.4516694346733,44.20488913194507,119093600
2019-06-06,44.43037414550781,44.490343875899626,43.69394409937065,43.91703339976436,90105200
2019-06-07,45.61297607421875,46.037562795872695,44.562308872858395,44.73981693459453,122737600
2019-06-10,46.19588088989258,46.86514143773939,45.96559552596257,46.0111731044678,104883600
2019-06-11,46.7308235168457,47.016280088740814,46.44057200073888,46.74281819790048,107731600
2019-06-12,46.58209228515625,47.00907650866019,46.390188399699355,46.52452002144053,73012800
2019-06-13,46.57249450683594,47.20577475889717,46.440564018697366,46.70442865523664,86698400
2019-06-14,46.23426818847656,46.43816309120982,45.6489629895488,45.94881166438785,75046000
2019-06-17,46.5101318359375,46.76680408242516,46.09753972812017,46.27265034565791,58676400
2019-06-18,47.603973388671875,48.045349745694665,46.82676799049305,47.028265415186674,106204000
2019-06-19,47.46484375,47.947002752454424,47.330512131892405,47.89902403719136,84496800
2019-06-20,47.84625244140625,48.122111743648226,47.50322367209102,48.06453948341199,86056000
2019-06-21,47.683135986328125,48.17968715515577,47.532011080987154,47.68793459006049,191202400
2019-06-24,47.63516616821289,48.014175378981264,47.536814912325745,47.62556895969275,72881600
2019-06-25,46.91313171386719,47.798282034660595,46.84596223512048,47.59918205120318,84281200
2019-06-26,47.92781066894531,48.21326717963679,47.34010802589567,47.440856736681724,104270000
2019-06-27,47.913414001464844,48.352392838670106,47.87263502667681,48.0453444715537,83598800
2019-06-28,47.47684097290039,47.855850150163235,47.268147459318946,47.65914765577803,124442400
2019-07-01,48.34760284423828,49.052847539083054,48.13170959424332,48.73620556986202,109012000
2019-07-02,48.630653381347656,48.726607147388336,48.30202042578037,48.3140151040682,67740800
2019-07-03,49.033653259277344,49.040849334400335,48.62106120433613,48.76258889543775,45448000
2019-07-05,48.990482330322266,49.194380924388255,48.67144285244603,48.77939132004726,69062000
2019-07-08,47.9805793762207,48.31160977457838,47.59437419458541,48.170082099760016,101354400
2019-07-09,48.273231506347656,48.337996174432476,47.6903238717533,47.78387649702628,82312000
2019-07-10,48.7505989074707,48.87053838474361,48.350001492610694,48.419568439175904,71588400
2019-07-11,48.39558792114258,49.02886833042879,48.38599437172352,48.769798572957654,80767200
2019-07-12,48.76738739013672,48.93530190973537,48.50351910200883,48.56348883474135,70380800
2019-07-15,49.22555923461914,49.38387655433497,48.93530410465948,48.95689233094862,67789600
2019-07-16,49.05524826049805,49.441453539912956,48.81536929589903,49.076836488848954,67467200
2019-07-17,48.77938461303711,49.19677163205839,48.76019385833028,48.947299141394076,56430000
2019-07-18,49.3335075378418,49.38628120159084,48.86334316814913,48.93530758783078,74162400
2019-07-19,48.59707260131836,49.53500011636719,48.54190147109845,49.364684461868244,83717200
2019-07-22,49.70771026611328,49.71010773762726,48.84174721552567,48.851340761843446,89111600
2019-07-23,50.0963134765625,50.11310675812358,49.72450041329824,50.00516197466283,73420800
2019-07-24,50.055538177490234,50.170679044292804,49.6957197660028,49.81565923649861,59966400
2019-07-25,49.659751892089844,50.192283567990884,49.59018493194018,50.108324453400066,55638400
2019-07-26,49.83245849609375,50.30981530335246,49.68852965013139,49.77008762138751,70475600
2019-07-29,50.29781723022461,50.52810263617911,50.00036967035038,50.005168274295485,86693600
2019-07-30,50.08192825317383,50.41296238448018,49.72930589424204,50.0771296491696,135742800
2019-07-31,51.10381317138672,53.10200539212989,50.68642611421521,51.91460524561304,277125600
2019-08-01,49.99797058105469,52.30081009363934,49.592578207557416,51.310108803582324,216071600
2019-08-02,48.94009780883789,49.51820321863462,48.366787342006155,49.30231365683223,163448400
2019-08-05,46.378196716308594,47.65195339366566,46.19589002649284,47.4936360636799,209572000
2019-08-06,47.25615692138672,47.51282917529694,46.54611356220465,47.09063984703528,143299200
2019-08-07,47.74550247192383,47.870240545244116,46.493337776109705,46.874744411167086,133457600
2019-08-08,48.7985725402832,48.82256189914169,47.829463202753935,48.02376456461598,108038000
2019-08-09,48.396461486816406,48.82265782887866,47.987114887204,48.47110591935263,98478800
2019-08-12,48.273651123046875,48.65169375794879,47.953399498178506,48.06657126313836,89927600
2019-08-13,50.317955017089844,51.08125991414435,48.273643814503934,48.40367264885095,188874000
2019-08-14,48.82023620605469,49.70875305335615,48.781708873980634,48.9189611166812,146189600
2019-08-15,48.57703399658203,49.395719505655684,48.07859633710078,48.99119358564325,108909600
2019-08-16,49.723209381103516,49.88213190063552,49.08270614117341,49.18865448752808,110481600
2019-08-19,50.65024948120117,51.22332799188177,50.57319480881141,50.7152602275899,97654400
2019-08-20,50.65266418457031,51.37262873921867,50.643034186061826,50.7778762101982,107537200
2019-08-21,51.201663970947266,51.444860921191584,50.951243603558915,51.285942069853526,86141600
2019-08-22,51.1583137512207,51.63507756301865,50.74656068137106,51.33408965862143,89014800
2019-08-23,48.793758392333984,51.0595965612192,48.39886234899058,50.42872331972758,187272000
2019-08-26,49.720802307128906,49.88935482276287,49.37647018489091,49.569103205973704,104174400
2019-08-27,49.159767150878906,50.21683682131637,49.00806802868337,50.050690863515506,103493200
2019-08-28,49.489646911621094,49.535397672061855,48.95750222501035,49.14531842901057,63755200
2019-08-29,50.32758712768555,50.402235218626586,49.76173203895499,50.20478537823817,83962000
2019-08-30,50.26258087158203,50.67433032802914,49.89176166110444,50.604502740538045,84573600
2019-09-03,49.53056716918945,49.838778479131264,49.17419853097585,49.70634307075737,80092000
2019-09-04,50.37093734741211,50.44076493705066,49.92066053786811,50.178304319411076,76752400
2019-09-05,51.355770111083984,51.52191605519389,50.92957012499807,51.0475587296686,95654800
2019-09-06,51.35094451904297,51.630262184002184,51.170351771311054,51.54117093752181,77449200
2019-09-09,51.570072174072266,52.11666733290454,50.82362424500518,51.73140127816905,109237600
2019-09-10,52.17926788330078,52.19853155211733,50.977726393493114,51.4954241740746,127111600
2019-09-11,53.838314056396484,53.867211397143734,52.427282443184204,52.50915395543735,177158400
2019-09-12,53.71792984008789,54.519762318748334,53.66254907645763,54.12968304368053,128906800
2019-09-13,52.67288589477539,53.16409656259977,52.25631964309487,52.973873814174105,159053200
2019-09-16,52.94979476928711,53.0051791933835,52.38634625045487,52.42728016772022,84632400
2019-09-17,53.14243698120117,53.17133432569874,52.761987733815374,52.96425444861962,73274800
2019-09-18,53.640869140625,53.66013281018693,52.839036806684845,53.22911601134843,101360000
2019-09-19,53.20504379272461,53.8792539149976,53.0629746766596,53.45787075149218,88242400
2019-09-20,52.427276611328125,53.5902943259236,52.364672449316515,53.30616350506077,221652400
2019-09-23,52.665672302246094,52.935356352596806,52.40802483158133,52.72105306097819,76662000
2019-09-24,52.41524887084961,53.573453700774465,52.29726393450636,53.22189812453719,124763200
2019-09-25,53.22188949584961,53.335061251581074,52.28521520368025,52.624730470874646,87613600
2019-09-26,52.947391510009766,53.200222119962206,52.69215431918571,52.97387859627467,75334000
2019-09-27,52.68974685668945,53.20503806562803,52.318927655185426,53.10390288400387,101408000
2019-09-30,53.9298210144043,54.0767032912969,53.1641057052064,53.190592793635226,103909600
2019-10-01,54.07912063598633,54.95319105393805,53.98521251726038,54.1947026853185,139223200
2019-10-02,52.72345733642578,53.835907592119455,52.47543989247352,53.71069557972817,138449200
2019-10-03,53.171321868896484,53.205032367771324,51.80122431789601,52.59582945911288,114426000
2019-10-04,54.66181564331055,54.777397655893,53.91055093237027,54.33193404188315,138478800
2019-10-07,54.673866271972656,55.36493352699556,54.380101697368744,54.483643477353645,122306000
2019-10-08,54.033348083496094,54.914641564960505,54.01649467111949,54.375273582208024,111820000
2019-10-09,54.66663360595703,54.84963295173128,54.33193516189685,54.66663360595703,74770400
2019-10-10,55.4034538269043,55.48773192375291,54.73165032972558,54.88334576021598,113013600
2019-10-11,56.87709426879883,57.22142273038948,55.938009631955445,56.09211532003962,166795600
2019-10-14,56.79521560668945,57.33940411972234,56.506267937152586,56.56164868588965,96427600
2019-10-15,56.66278839111328,57.223826687854974,56.556840046506,56.92043216170895,87360000
2019-10-16,56.434024810791016,56.64351488275589,56.15230058384027,56.19323449638847,73903200
2019-10-17,56.65315246582031,56.86263889167149,56.22936277841763,56.6074017120898,67585200
2019-10-18,56.92524719238281,57.206971459334895,56.414769154933225,56.48700699434459,97433600
2019-10-21,57.9124870300293,58.028069045974206,57.14436888293073,57.19252621915649,87247200
2019-10-22,57.78005599975586,58.31942405093042,57.698184485557476,58.06900369490928,82293600
2019-10-23,58.55540084838867,58.56985135699846,58.083453777214395,58.295350480124185,75828800
2019-10-24,58.65171813964844,58.94548268184734,58.225518160528814,58.87565141775758,69275200
2019-10-25,59.374088287353516,59.410205372219664,58.48316467701797,58.55058568488102,73477200
2019-10-28,59.968849182128906,60.01700652675471,59.40780711552205,59.576359658797315,96572800
2019-10-29,58.58189010620117,60.13739758221975,58.40852441232632,59.94958137919984,142839600
2019-10-30,58.57465744018555,59.0658717968088,58.0810401770053,58.93584295422127,124522000
2019-10-31,59.899017333984375,59.99774227772935,57.12992779164685,59.53301857900814,139162000
2019-11-01,61.59899139404297,61.62547480632661,59.99532672153504,60.08682455950664,151125200
2019-11-04,62.00351333618164,62.08779142591786,61.49303898464309,61.962575744593835,103272000
2019-11-05,61.914432525634766,62.16966974444476,61.71939290273919,61.895165179872116,79897600
2019-11-06,61.940921783447266,62.001119385040056,61.490644899267615,61.827749998519224,75864400
2019-11-07,62.655784606933594,62.877980053840346,62.33698532804996,62.48913986435351,94940400
